"","Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"825","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","113",NA
"826","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","149",NA
"827","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","35",NA
"828","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","43",NA
"829","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","43",NA
"830","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","18",NA
"831","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","24",NA
"832","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","98",NA
"833","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","31",NA
"834","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","77",NA
"835","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","53",NA
"836","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","509",NA
"837","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","180",NA
"838","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","43",NA
"839","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FRANKLIN",41,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","732",NA
"840","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","43",NA
"841","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","83",NA
"842","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","121",NA
"843","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","27",NA
"844","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","29",NA
"845","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","31",NA
"846","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","41",NA
"847","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","12",NA
"848","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","56",NA
"849","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","17",NA
"850","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","69",NA
"851","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","25",NA
"852","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","338",NA
"853","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","167",NA
"854","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","49",NA
"855","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"FREMONT",43,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","554",NA
"856","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","50",NA
"857","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","162",NA
"858","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","256",NA
"859","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","40",NA
"860","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","43",NA
"861","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","13",NA
"862","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","31",NA
"863","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","18",NA
"864","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","94",NA
"865","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","46",NA
"866","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","76",NA
"867","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","59",NA
"868","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","555",NA
"869","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","240",NA
"870","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","93",NA
"871","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"JEFFERSON",51,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","888",NA
"872","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","39",NA
"873","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","45",NA
"874","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","88",NA
"875","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","14",NA
"876","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","13",NA
"877","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","13",NA
"878","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","19",NA
"879","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","16",NA
"880","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","28",NA
"881","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","8",NA
"882","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","38",NA
"883","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","15",NA
"884","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","215",NA
"885","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","85",NA
"886","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","36",NA
"887","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"LEMHI",59,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","336",NA
"888","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","37",NA
"889","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","100",NA
"890","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","138",NA
"891","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","26",NA
"892","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","24",NA
"893","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","18",NA
"894","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","29",NA
"895","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","16",NA
"896","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","52",NA
"897","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","17",NA
"898","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","45",NA
"899","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","24",NA
"900","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","301",NA
"901","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","178",NA
"902","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","47",NA
"903","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"MADISON",65,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","526",NA
"904","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","43",NA
"905","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","19",NA
"906","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","70",NA
"907","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","21",NA
"908","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","17",NA
"909","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","24",NA
"910","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","36",NA
"911","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","23",NA
"912","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","53",NA
"913","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","22",NA
"914","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","76",NA
"915","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","13",NA
"916","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","281",NA
"917","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","113",NA
"918","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","23",NA
"919","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"ONEIDA",71,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","417",NA
"920","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","76",NA
"921","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","32",NA
"922","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","45",NA
"923","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","12",NA
"924","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","12",NA
"925","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"EAST",90,"POWER",77,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","12",NA
